Date,1 Mo,2 Mo,3 Mo,4 Mo,6 Mo,1 Yr,2 Yr,3 Yr,5 Yr,7 Yr,10 Yr,20 Yr,30 Yr
2018-06-07,1.7866,1.8489,1.9447,2.0109,2.12,2.3111,2.5032,2.6358,2.78,2.8958,2.9468,3.0225,3.1306
2018-06-08,1.7866,1.8438,1.9347,2.0036,2.12,2.301,2.5033,2.6358,2.78,2.8958,2.9468,3.0225,3.1306
2018-06-11,1.8269,1.8716,1.9447,2.0033,2.11,2.3212,2.5234,2.6662,2.8103,2.9262,2.9771,3.0407,3.15
2018-06-12,1.8168,1.8567,1.9246,1.9852,2.1,2.3112,2.5438,2.6763,2.8204,2.9254,2.9765,3.0404,3.1348
2018-06-13,1.8269,1.8725,1.9447,1.9958,2.09,2.3515,2.5942,2.7163,2.8605,2.9655,2.9943,3.0595,3.1396
2018-06-14,1.8168,1.8681,1.9447,1.9898,2.07,2.3516,2.5942,2.6957,2.8191,2.9136,2.9541,3.007,3.0876
2018-06-15,1.8269,1.8736,1.9447,1.9891,2.07,2.3516,2.5536,2.6861,2.8198,2.9033,2.9438,2.9969,3.0922
2018-06-18,1.8471,1.8823,1.9447,2.0067,2.13,2.3513,2.5636,2.6755,2.8094,2.9038,2.9331,2.9987,3.0931
2018-06-19,1.8571,1.8881,1.9447,2.0055,2.13,2.3412,2.5434,2.6451,2.779,2.8519,2.9039,2.9687,3.0628
2018-06-20,1.8571,1.8878,1.9447,2.0081,2.14,2.3613,2.5634,2.6754,2.8093,2.9038,2.9442,3.0092,3.1036
2018-06-21,1.8571,1.8884,1.9447,2.0023,2.12,2.3413,2.5637,2.655,2.7786,2.8731,2.9137,2.9908,3.0842
2018-06-22,1.837,1.8725,1.9347,1.9937,2.11,2.3313,2.5638,2.6551,2.7787,2.8732,2.9138,2.9908,3.0842
2018-06-25,1.8068,1.8546,1.9347,2.0038,2.13,2.3412,2.5434,2.6348,2.7584,2.8421,2.883,2.9723,3.0648
2018-06-26,1.7967,1.8485,1.9347,2.0088,2.14,2.3311,2.5333,2.635,2.7585,2.8531,2.8936,2.9708,3.0787
2018-06-27,1.7967,1.8503,1.9347,1.9947,2.1,2.3313,2.5232,2.5941,2.7179,2.8017,2.8426,2.9199,3.0127
2018-06-28,1.7665,1.8333,1.9347,2.0007,2.11,2.3313,2.5232,2.6044,2.7386,2.8222,2.8519,2.9296,3.008
2018-06-29,1.7765,1.8388,1.9347,1.9999,2.11,2.3313,2.5233,2.6352,2.7377,2.8216,2.8625,2.9279,3.0217
2018-07-02,1.9075,1.9352,1.9849,2.0357,2.14,2.3412,2.5738,2.6548,2.7575,2.8415,2.8825,2.936,3.0308
2018-07-03,1.9176,1.9416,1.9849,2.0283,2.12,2.3312,2.5334,2.635,2.7271,2.8004,2.8416,2.9074,3.0011
2018-07-05,1.8773,1.9096,1.9648,2.0138,2.11,2.3212,2.5538,2.6553,2.7473,2.8098,2.8512,2.8933,2.9887
2018-07-06,1.8672,1.9078,1.9749,2.0292,2.13,2.3412,2.5332,2.6452,2.7163,2.7898,2.8312,2.8852,2.9796
2018-07-09,1.8773,1.9175,1.9849,2.0429,2.15,2.3411,2.5738,2.665,2.7572,2.8305,2.8717,2.9135,2.9945
2018-07-10,1.8874,1.928,1.995,2.0493,2.15,2.3612,2.5939,2.6954,2.7769,2.8396,2.8811,2.9233,3.0044
2018-07-11,1.8975,1.9248,1.9749,2.028,2.14,2.3613,2.5837,2.675,2.7462,2.8306,2.8607,2.9031,2.9841
2018-07-12,1.8975,1.9284,1.9849,2.0454,2.17,2.3913,2.6036,2.6847,2.756,2.8404,2.8595,2.9026,2.9838
2018-07-13,1.8773,1.9171,1.9849,2.0454,2.16,2.3712,2.5937,2.6644,2.7359,2.8095,2.8399,2.8827,2.9782
2018-07-16,1.9075,1.9473,2.0151,2.0758,2.19,2.3912,2.5934,2.6745,2.7564,2.8299,2.8602,2.9148,2.9951
2018-07-17,1.9378,1.9693,2.0251,2.0802,2.19,2.3912,2.6238,2.6945,2.766,2.8396,2.87,2.9248,3.0051
2018-07-18,1.9075,1.9433,2.005,2.0599,2.17,2.4316,2.6032,2.6947,2.7765,2.8501,2.8915,2.9454,3.0258
2018-07-19,1.8975,1.9381,2.005,2.0586,2.16,2.4014,2.6035,2.6743,2.7458,2.8195,2.8499,2.9166,2.9961
2018-07-20,1.8672,1.9163,1.995,2.0534,2.16,2.4115,2.6034,2.6845,2.7769,2.8611,2.9023,2.98,3.0735
2018-07-23,1.8874,1.9264,1.995,2.0609,2.19,2.4214,2.6438,2.7249,2.8382,2.933,2.9737,3.0631,3.1416
2018-07-24,1.9277,1.9635,2.0251,2.0807,2.19,2.4214,2.6337,2.7457,2.8376,2.9218,2.9629,3.0405,3.1198
2018-07-25,1.9075,1.9469,2.0151,2.0783,2.2,2.4213,2.6641,2.7451,2.8268,2.9112,2.9524,3.0182,3.0982
2018-07-26,1.8975,1.9323,1.995,2.0598,2.19,2.4113,2.6948,2.7858,2.8674,2.9625,2.9922,3.0704,3.1353
2018-07-27,1.9075,1.9423,2.005,2.0696,2.2,2.4314,2.6742,2.7654,2.8471,2.9314,2.9726,3.0504,3.1299
2018-07-30,1.9176,1.9666,2.0452,2.1044,2.21,2.4313,2.664,2.7759,2.8574,2.9525,2.9934,3.071,3.1504
2018-07-31,1.9479,1.979,2.0352,2.0923,2.21,2.4414,2.674,2.7756,2.8572,2.9307,2.9721,3.05,3.1149
2018-08-01,1.9378,1.9729,2.0352,2.0967,2.22,2.4514,2.6739,2.7858,2.8778,2.9729,3.0137,3.0912,3.1708
2018-08-02,1.8975,1.9452,2.0251,2.0935,2.22,2.4514,2.6637,2.7654,2.8575,2.9418,2.9941,3.0832,3.1619
2018-08-03,1.9075,1.9459,2.0151,2.0879,2.23,2.4312,2.6335,2.7455,2.8271,2.9222,2.9632,3.0528,3.1313
2018-08-06,1.9277,1.9762,2.0553,2.1179,2.23,2.4413,2.6435,2.7349,2.8063,2.9016,2.9539,3.0429,3.1212
2018-08-07,1.968,2.0038,2.0653,2.1211,2.23,2.4513,2.684,2.765,2.8468,2.9313,2.9949,3.0835,3.1621
2018-08-08,1.9378,1.9863,2.0653,2.1282,2.24,2.4412,2.6841,2.7754,2.8361,2.9316,2.9727,3.0749,3.1676
2018-08-09,1.9176,1.9747,2.0653,2.1337,2.25,2.4412,2.6435,2.7452,2.8059,2.9014,2.9425,3.0325,3.1256
2018-08-10,1.9277,1.9762,2.0553,2.1185,2.23,2.4212,2.6132,2.6841,2.7557,2.8295,2.8822,2.9838,3.0757
2018-08-13,1.9378,1.9873,2.0653,2.1217,2.22,2.4212,2.6133,2.6842,2.7557,2.8295,2.8934,2.9944,3.101
2018-08-14,1.968,2.0125,2.0854,2.1443,2.25,2.4412,2.6333,2.7145,2.7755,2.8494,2.9022,3.004,3.1109
2018-08-15,1.968,2.0085,2.0754,2.1293,2.23,2.4513,2.6129,2.6839,2.7346,2.8195,2.8722,2.9738,3.0803
2018-08-16,1.968,2.0081,2.0754,2.1326,2.24,2.4513,2.6332,2.7041,2.7548,2.8288,2.8818,2.9716,3.079
2018-08-17,1.9579,1.993,2.0553,2.1177,2.24,2.4412,2.613,2.684,2.7556,2.8294,2.8822,2.9718,3.0791
2018-08-20,1.9378,1.9859,2.0653,2.132,2.25,2.4311,2.6029,2.6533,2.7043,2.7784,2.8313,2.9331,3.0392
2018-08-21,1.9479,2.0014,2.0854,2.146,2.25,2.4512,2.6128,2.6736,2.7349,2.8089,2.8617,2.9514,3.0439
2018-08-22,1.9579,2.0125,2.0955,2.1496,2.24,2.4312,2.6029,2.6533,2.7043,2.7784,2.8313,2.9331,3.0392
2018-08-23,1.9479,2.0025,2.0854,2.1393,2.23,2.4312,2.6131,2.6635,2.7248,2.788,2.83,2.9205,3.0128
2018-08-24,1.9579,2.012,2.0955,2.153,2.25,2.4412,2.6332,2.6836,2.724,2.7874,2.8295,2.9084,3.0161
2018-08-27,1.968,2.0332,2.1256,2.1733,2.25,2.4714,2.6735,2.7032,2.7438,2.8181,2.8601,2.9388,3.0468
2018-08-28,1.968,2.0366,2.1357,2.1917,2.28,2.4712,2.6735,2.734,2.7743,2.8485,2.8904,2.9811,3.074
2018-08-29,1.9781,2.0419,2.1357,2.1909,2.28,2.4812,2.6734,2.7545,2.7841,2.8585,2.9004,2.9789,3.0581
2018-08-30,1.9781,2.0316,2.1156,2.1763,2.28,2.4712,2.643,2.7243,2.7539,2.8283,2.8702,2.9488,3.0423
2018-08-31,1.9579,2.0206,2.1156,2.1783,2.28,2.4611,2.6228,2.7041,2.7443,2.8185,2.8715,2.9733,3.0653
2018-09-04,2.0084,2.0578,2.1357,2.1919,2.29,2.4912,2.6631,2.734,2.7847,2.8589,2.9119,3.0139,3.121
2018-09-05,2.0084,2.0623,2.1457,2.2031,2.3,2.4912,2.663,2.7237,2.7746,2.8595,2.9123,3.0263,3.1325
2018-09-06,1.9882,2.0462,2.1357,2.197,2.3,2.5013,2.6426,2.7137,2.7645,2.8387,2.8917,3.0058,3.1119
2018-09-07,1.9882,2.0514,2.1457,2.2036,2.3,2.5315,2.7133,2.7843,2.8244,2.8988,2.9519,3.0542,3.1617
2018-09-10,1.9882,2.0502,2.1457,2.2106,2.32,2.5414,2.7335,2.7838,2.8346,2.8981,2.9514,3.0417,3.1352
2018-09-11,2.0285,2.0779,2.1558,2.211,2.31,2.5515,2.7639,2.8346,2.8747,2.949,2.991,3.0819,3.1759
2018-09-12,2.0184,2.0764,2.1658,2.2263,2.33,2.5615,2.7434,2.8246,2.8752,2.9385,2.9806,3.0596,3.1542
2018-09-13,2.0184,2.0714,2.1558,2.2189,2.33,2.5514,2.7638,2.8346,2.8747,2.9382,2.9803,3.0595,3.1541
2018-09-14,2.0285,2.0819,2.1658,2.2254,2.33,2.5615,2.784,2.8548,2.9053,2.9686,2.9995,3.0914,3.1707
2018-09-17,2.0285,2.081,2.1658,2.2321,2.35,2.5714,2.7838,2.8546,2.8947,2.9691,2.9998,3.0915,3.1708
2018-09-18,2.0588,2.1023,2.1759,2.24,2.36,2.5814,2.8142,2.8849,2.9459,3.02,3.0618,3.1648,3.2437
2018-09-19,2.0386,2.0862,2.1658,2.2342,2.36,2.5814,2.8142,2.8952,2.9666,3.0514,3.0928,3.1835,3.2782
2018-09-20,2.0386,2.0906,2.1759,2.2457,2.37,2.5814,2.8142,2.8952,2.9666,3.0405,3.0822,3.173,3.2527
2018-09-21,2.0588,2.1063,2.1859,2.2549,2.38,2.5813,2.8141,2.8952,2.9561,3.041,3.0825,3.161,3.2414
2018-09-24,2.0789,2.1374,2.2262,2.2834,2.38,2.6014,2.8342,2.8946,2.9663,3.0511,3.0926,3.1711,3.2516
2018-09-25,2.1294,2.1607,2.2161,2.2706,2.38,2.5914,2.8344,2.9154,2.9972,3.071,3.1125,3.1912,3.2719
2018-09-26,2.1193,2.1506,2.2061,2.2605,2.37,2.5814,2.8345,2.8948,2.9664,3.0295,3.0714,3.1623,3.2273
2018-09-27,2.1092,2.1358,2.1859,2.2447,2.37,2.5814,2.8345,2.8948,2.9664,3.0295,3.0714,3.1504,3.2309
2018-09-28,2.1294,2.1523,2.196,2.2469,2.36,2.5915,2.8141,2.8848,2.9459,3.02,3.0617,3.1526,3.2322
2018-10-01,2.1395,2.175,2.2362,2.2922,2.4,2.6013,2.824,2.9051,2.966,3.051,3.1038,3.2059,3.2849
2018-10-02,2.1496,2.1805,2.2362,2.2939,2.41,2.6113,2.8238,2.8844,2.9456,3.0198,3.0616,3.1647,3.2436
2018-10-03,2.1597,2.1864,2.2362,2.292,2.41,2.6214,2.8542,2.9456,3.0274,3.1121,3.1647,3.2668,3.3461
2018-10-04,2.1697,2.1881,2.2262,2.2837,2.42,2.6314,2.8744,2.9761,3.0578,3.1533,3.2056,3.3198,3.3986
2018-10-05,2.1597,2.1864,2.2362,2.2915,2.41,2.6415,2.8845,2.9965,3.0781,3.1954,3.2472,3.3733,3.4514
2018-10-09,2.1798,2.2058,2.2563,2.3212,2.46,2.6513,2.8842,2.986,3.0572,3.1639,3.2273,3.3285,3.4233
2018-10-10,2.1899,2.2208,2.2764,2.3334,2.45,2.6715,2.884,2.9755,3.0574,3.164,3.2387,3.3635,3.4415
2018-10-11,2.1496,2.1983,2.2764,2.3351,2.44,2.6615,2.8537,2.9452,3.0062,3.1021,3.1546,3.2814,3.3743
2018-10-12,2.1496,2.2034,2.2865,2.3428,2.44,2.6615,2.8537,2.9349,3.0065,3.1023,3.166,3.2797,3.3733
2018-10-15,2.1798,2.2336,2.3167,2.3734,2.47,2.6713,2.8535,2.9451,3.0166,3.1124,3.1762,3.3021,3.3951
2018-10-16,2.2,2.2282,2.3066,2.3649,2.46,2.6613,2.8739,2.9551,3.0266,3.1116,3.1756,3.2893,3.368
2018-10-17,2.2101,2.2383,2.3167,2.3752,2.47,2.6613,2.8942,2.9753,3.0468,3.1426,3.2064,3.32,3.3987
2018-10-18,2.2,2.2383,2.3267,2.3827,2.47,2.6713,2.8738,2.955,3.0371,3.1219,3.1858,3.3122,3.4206
2018-10-19,2.2,2.2383,2.3167,2.3786,2.48,2.6713,2.9246,2.9952,3.0563,3.1523,3.2162,3.3425,3.4358
2018-10-22,2.1899,2.2584,2.3468,2.403,2.49,2.6813,2.9244,2.9951,3.0562,3.1414,3.2168,3.3426,3.4359
2018-10-23,2.2202,2.2383,2.3368,2.394,2.48,2.6713,2.894,2.9545,3.0158,3.1119,3.1871,3.325,3.4325
2018-10-24,2.2101,2.2383,2.3468,2.3978,2.47,2.6411,2.8436,2.8939,2.9448,3.0302,3.117,3.2788,3.3994
2018-10-25,2.2,2.2484,2.3468,2.3966,2.47,2.6613,2.8637,2.9243,2.9856,3.0817,3.1569,3.3069,3.4133
2018-10-26,2.1697,2.2182,2.3368,2.3926,2.47,2.6311,2.8132,2.8533,2.915,3.0111,3.0975,3.2712,3.3907
2018-10-29,2.1798,2.2182,2.3468,2.4076,2.49,2.641,2.8131,2.8635,2.9146,3.0108,3.0973,3.2713,3.4062
2018-10-30,2.2202,2.2685,2.3368,2.3907,2.48,2.6612,2.8433,2.904,2.9444,3.0408,3.1387,3.2999,3.436
2018-10-31,2.2101,2.2685,2.3468,2.4016,2.49,2.6913,2.8734,2.9341,2.985,3.0813,3.1679,3.3422,3.4626
2018-11-01,2.2202,2.2887,2.3267,2.3803,2.49,2.6712,2.8432,2.9143,2.9651,3.0722,3.1585,3.3324,3.4526
2018-11-02,2.2,2.2887,2.3368,2.3926,2.5,2.7014,2.914,2.9848,3.046,3.1422,3.24,3.4139,3.535
2018-11-05,2.2101,2.2988,2.367,2.4202,2.51,2.7114,2.9138,2.995,3.0351,3.1315,3.2182,3.3805,3.5023
2018-11-06,2.2404,2.2988,2.3569,2.4149,2.52,2.7214,2.934,3.0152,3.0552,3.1516,3.2383,3.3882,3.4955
2018-11-07,2.2404,2.2988,2.377,2.4275,2.51,2.7416,2.9643,3.0351,3.0751,3.1607,3.2364,3.3874,3.4949
2018-11-08,2.2202,2.2988,2.3569,2.4144,2.52,2.7415,2.9846,3.0553,3.0953,3.1809,3.2566,3.3951,3.4882
2018-11-09,2.2202,2.3088,2.367,2.4215,2.52,2.7314,2.944,3.0149,3.055,3.1405,3.205,3.3566,3.4639
2018-11-13,2.2505,2.329,2.3871,2.4389,2.53,2.7213,2.8933,2.954,2.9944,3.08,3.1557,3.3186,3.4245
2018-11-14,2.2505,2.3391,2.3871,2.4338,2.52,2.7113,2.8629,2.9238,2.9538,3.0504,3.1371,3.2991,3.4199
2018-11-15,2.2101,2.329,2.377,2.4237,2.51,2.7013,2.8631,2.9135,2.9436,3.0294,3.1277,3.3137,3.433
2018-11-16,2.2202,2.3189,2.367,2.414,2.5,2.6812,2.8125,2.8529,2.9042,3.0005,3.0983,3.2716,3.4064
2018-11-19,2.2404,2.329,2.3871,2.4371,2.52,2.6609,2.7924,2.8225,2.874,2.9811,3.0787,3.2638,3.3976
2018-11-20,2.2404,2.3592,2.3971,2.4362,2.51,2.6711,2.7923,2.8327,2.8841,2.9804,3.0782,3.2633,3.382
2018-11-21,2.2606,2.3491,2.4173,2.4577,2.52,2.671,2.8126,2.8426,2.8941,2.9904,3.0769,3.2629,3.3817
2018-11-23,2.2606,2.3592,2.4173,2.4566,2.52,2.671,2.8126,2.8323,2.8839,2.9802,3.0668,3.2529,3.3868
2018-11-26,2.2505,2.3592,2.4173,2.4632,2.54,2.7011,2.8426,2.8623,2.9034,2.9891,3.0873,3.2609,3.3958
2018-11-27,2.3211,2.3794,2.4173,2.4561,2.53,2.7011,2.8325,2.8626,2.893,2.9897,3.0764,3.2629,3.3969
2018-11-28,2.3211,2.3794,2.4072,2.4466,2.53,2.6911,2.8123,2.8424,2.8729,2.9804,3.0782,3.2761,3.4247
2018-11-29,2.3211,2.3491,2.377,2.4218,2.52,2.6911,2.8123,2.8321,2.8523,2.9491,3.0472,3.2577,3.4207
2018-11-30,2.3211,2.3391,2.377,2.4247,2.52,2.7012,2.8021,2.8322,2.8418,2.9279,3.0263,3.2367,3.3841
2018-12-03,2.311,2.3592,2.3871,2.4405,2.56,2.7211,2.8321,2.8417,2.8305,2.9062,2.9937,3.1931,3.3562
2018-12-04,2.3817,2.4298,2.4273,2.4601,2.58,2.7109,2.8017,2.8114,2.7899,2.844,2.9208,3.0841,3.233
2018-12-06,2.3716,2.4298,2.4173,2.4473,2.56,2.7009,2.7512,2.7611,2.7502,2.8041,2.8808,3.0439,3.2223
2018-12-07,2.3312,2.4096,2.4072,2.4348,2.54,2.6809,2.721,2.7207,2.6995,2.7752,2.8625,3.0487,3.2254
2018-12-10,2.3312,2.3995,2.4173,2.4531,2.54,2.691,2.7209,2.7309,2.7096,2.7745,2.8621,3.0363,3.2136
2018-12-11,2.2909,2.3693,2.4173,2.465,2.55,2.701,2.7816,2.7811,2.7493,2.8143,2.902,3.0522,3.2013
2018-12-12,2.311,2.3895,2.4374,2.4821,2.56,2.7009,2.7715,2.7812,2.7703,2.8459,2.9221,3.0726,3.2219
2018-12-13,2.3716,2.4096,2.4374,2.4775,2.56,2.6909,2.7513,2.7611,2.7502,2.8366,2.9237,3.0854,3.234
2018-12-14,2.3716,2.4197,2.4273,2.4613,2.56,2.6808,2.7311,2.7204,2.7308,2.8169,2.9039,3.0653,3.2135
2018-12-17,2.3716,2.3995,2.4072,2.4413,2.54,2.6608,2.7009,2.68,2.6905,2.7766,2.8747,3.0353,3.1829
2018-12-18,2.3615,2.3995,2.3971,2.4258,2.53,2.6407,2.6505,2.64,2.6505,2.7473,2.8339,2.9946,3.1416
2018-12-19,2.3615,2.3995,2.4072,2.4429,2.54,2.6205,2.6304,2.6097,2.6203,2.6955,2.7825,2.9192,3.0668
2018-12-20,2.4322,2.4298,2.3971,2.4316,2.55,2.6406,2.6707,2.6499,2.6499,2.7254,2.8013,2.9509,3.0835
2018-12-21,2.4221,2.4298,2.3971,2.4295,2.54,2.6205,2.6304,2.6097,2.6413,2.7269,2.8025,2.9516,3.0989
2018-12-24,2.4322,2.4399,2.4575,2.4783,2.52,2.6106,2.5494,2.5599,2.5808,2.6665,2.7531,2.9135,3.0741
2018-12-26,2.4221,2.4399,2.4474,2.4731,2.54,2.6105,2.6102,2.5999,2.6733,2.7476,2.823,2.9722,3.1347
2018-12-27,2.4423,2.4701,2.4173,2.432,2.49,2.5806,2.56,2.5497,2.6022,2.6875,2.785,2.9568,3.1321
2018-12-28,2.4019,2.4802,2.4072,2.4219,2.48,2.5706,2.5195,2.4992,2.5623,2.6367,2.7343,2.9303,3.1335
